,0
11395,1
11396,0
11397,0
11398,0
11399,1
11400,1
11401,3
11402,3
11403,0
11404,0
11405,3
11406,2
11407,1
11408,2
11409,2
11410,2
11411,3
11412,1
11413,3
11414,1
11415,0
11416,3
11417,3
11418,2
11419,3
11420,3
11421,3
11422,0
11423,3
11424,1
11425,3
11426,3
11427,3
11428,0
11429,1
11430,1
11431,1
11432,2
11433,0
11434,3
11435,0
11436,0
11437,3
11438,2
11439,3
11440,2
11441,1
11442,1
11443,1
11444,2
11445,2
11446,0
11447,3
11448,0
11449,1
11450,0
11451,0
11452,0
11453,3
11454,3
11455,3
11456,3
11457,3
11458,1
11459,3
11460,0
11461,3
11462,1
11463,3
11464,1
11465,1
11466,1
11467,3
11468,2
11469,1
11470,3
11471,3
11472,3
11473,3
11474,3
11475,3
11476,0
11477,1
11478,2
11479,1
11480,2
11481,2
11482,3
11483,3
11484,3
11485,0
11486,1
11487,3
11488,0
11489,0
11490,1
11491,3
11492,3
11493,0
11494,1
11495,0
11496,3
11497,3
11498,3
11499,3
11500,1
11501,2
11502,2
11503,0
11504,3
11505,1
11506,1
11507,2
11508,3
11509,3
11510,0
11511,1
11512,0
11513,3
11514,0
11515,3
11516,1
11517,3
11518,0
11519,3
11520,3
11521,1
11522,1
11523,3
11524,1
11525,0
11526,1
11527,0
11528,3
11529,1
11530,2
11531,3
11532,1
11533,3
11534,3
11535,1
11536,0
11537,3
11538,1
11539,1
11540,1
11541,0
11542,3
11543,3
11544,1
11545,0
11546,1
11547,1
11548,0
11549,3
11550,2
11551,0
11552,0
11553,3
11554,1
11555,2
11556,2
11557,1
11558,3
11559,3
11560,3
11561,3
11562,1
11563,1
11564,3
11565,0
11566,2
11567,1
11568,1
11569,1
11570,1
11571,3
11572,1
11573,0
11574,3
11575,3
11576,3
11577,0
11578,0
11579,3
11580,1
11581,3
11582,3
11583,1
11584,0
11585,1
11586,2
11587,0
11588,2
11589,0
11590,3
11591,3
11592,3
11593,3
11594,0
11595,3
11596,3
11597,1
11598,1
11599,3
11600,3
11601,3
11602,1
11603,1
11604,2
11605,1
11606,1
11607,3
11608,2
11609,3
11610,1
11611,3
11612,2
11613,3
11614,3
11615,3
11616,1
11617,3
11618,3
11619,1
11620,0
11621,3
11622,1
11623,0
11624,0
11625,2
11626,0
11627,3
11628,0
11629,0
11630,3
11631,3
11632,1
11633,3
11634,2
11635,3
11636,3
11637,2
11638,1
11639,2
11640,3
11641,1
11642,3
11643,1
11644,3
11645,3
11646,2
11647,1
11648,0
11649,0
11650,1
11651,0
11652,0
11653,1
11654,0
11655,3
11656,1
11657,2
11658,2
11659,3
11660,1
11661,1
11662,3
11663,0
11664,0
11665,0
11666,0
11667,3
11668,2
11669,1
11670,0
11671,3
11672,0
11673,1
11674,1
11675,1
11676,2
11677,3
11678,1
11679,0
11680,1
11681,3
11682,3
11683,0
11684,0
11685,0
11686,3
11687,0
11688,1
11689,2
11690,0
11691,3
11692,2
11693,1
11694,3
11695,1
11696,1
11697,1
11698,3
11699,1
11700,1
11701,1
11702,2
11703,3
11704,2
11705,0
11706,0
11707,0
11708,1
11709,3
11710,2
11711,0
11712,1
11713,3
11714,1
11715,3
11716,1
11717,3
11718,1
11719,0
11720,0
11721,2
11722,1
11723,1
11724,0
11725,1
11726,1
11727,1
11728,1
11729,3
11730,2
11731,0
11732,0
11733,1
11734,1
11735,0
11736,3
11737,1
11738,3
11739,0
11740,0
11741,0
11742,1
11743,3
11744,0
11745,1
11746,1
11747,2
11748,1
11749,1
11750,0
11751,0
11752,1
11753,3
11754,3
11755,0
11756,2
11757,3
11758,3
11759,3
11760,3
11761,3
11762,1
11763,2
11764,3
11765,3
11766,2
11767,0
11768,1
11769,1
11770,3
11771,3
11772,2
11773,1
11774,1
11775,3
11776,0
11777,3
11778,1
11779,1
11780,2
11781,3
11782,3
11783,0
11784,3
11785,3
11786,2
11787,1
11788,1
11789,0
11790,3
11791,1
11792,1
11793,3
11794,2
11795,2
11796,1
11797,0
11798,3
11799,3
11800,0
11801,2
11802,0
11803,3
11804,1
11805,1
11806,3
11807,1
11808,2
11809,1
11810,2
11811,3
11812,0
11813,3
11814,3
11815,1
11816,1
11817,0
11818,3
11819,3
11820,1
11821,3
11822,2
11823,1
11824,3
11825,1
11826,3
11827,3
11828,1
11829,1
11830,0
11831,3
11832,1
11833,1
11834,0
11835,0
11836,1
11837,3
11838,2
11839,3
11840,3
11841,0
11842,3
11843,1
11844,3
11845,0
11846,3
11847,1
11848,3
11849,0
11850,3
11851,3
11852,3
11853,0
11854,1
11855,0
11856,2
11857,3
11858,3
11859,0
11860,3
11861,3
11862,3
11863,0
11864,0
11865,0
11866,0
11867,2
11868,2
11869,2
11870,0
11871,3
11872,1
11873,0
11874,3
11875,0
11876,0
11877,1
11878,1
11879,1
11880,0
11881,0
11882,0
11883,3
11884,0
11885,3
11886,1
11887,3
11888,1
11889,1
11890,1
11891,1
11892,1
11893,0
11894,0
11895,3
11896,3
11897,1
11898,1
11899,3
11900,0
11901,1
11902,1
11903,1
11904,0
11905,1
11906,2
11907,1
11908,0
11909,1
11910,1
11911,1
11912,3
11913,3
11914,1
11915,2
11916,0
11917,3
11918,0
11919,1
11920,1
11921,1
11922,1
11923,2
11924,2
11925,3
11926,1
11927,0
11928,0
11929,3
11930,3
11931,3
11932,1
11933,3
11934,1
11935,1
11936,3
11937,1
11938,0
11939,0
11940,0
11941,0
11942,2
11943,1
11944,3
11945,1
11946,0
11947,3
11948,3
11949,2
11950,0
11951,1
11952,0
11953,3
11954,2
11955,3
11956,2
11957,0
11958,1
11959,3
11960,3
11961,3
11962,1
11963,1
11964,0
11965,1
11966,3
11967,2
11968,3
11969,3
11970,0
11971,2
11972,0
11973,0
11974,0
11975,1
11976,1
11977,1
11978,2
11979,3
11980,3
11981,3
11982,1
11983,1
11984,1
11985,0
11986,2
11987,0
11988,0
11989,2
11990,3
11991,3
11992,0
11993,1
11994,1
11995,0
11996,3
11997,0
11998,3
11999,2
12000,0
12001,1
12002,1
12003,3
12004,1
12005,1
12006,3
12007,1
12008,1
12009,3
12010,2
12011,3
12012,3
12013,0
12014,0
12015,3
12016,3
12017,3
12018,0
12019,0
12020,3
12021,1
12022,3
12023,0
12024,3
12025,0
12026,1
12027,2
12028,1
12029,3
12030,0
12031,1
12032,1
12033,0
12034,3
12035,3
12036,0
12037,3
12038,2
12039,1
12040,0
12041,1
12042,1
12043,3
12044,3
12045,3
12046,3
12047,1
12048,1
12049,3
12050,2
12051,2
12052,0
12053,3
12054,1
12055,2
12056,3
12057,2
12058,2
12059,1
12060,1
12061,3
12062,1
12063,3
12064,1
12065,1
12066,3
12067,3
12068,1
12069,3
12070,1
12071,0
12072,1
12073,3
12074,0
12075,1
12076,0
12077,0
12078,3
12079,3
12080,1
12081,1
12082,0
12083,0
12084,3
12085,2
12086,0
12087,3
12088,3
12089,3
12090,0
12091,1
12092,1
12093,3
12094,3
12095,1
12096,1
12097,1
12098,0
12099,3
12100,1
12101,0
12102,0
12103,0
12104,1
12105,3
12106,2
12107,1
12108,0
12109,0
12110,3
12111,3
12112,3
12113,1
12114,1
12115,0
12116,0
12117,1
12118,0
12119,3
12120,1
12121,1
12122,1
12123,3
12124,0
12125,1
12126,3
12127,3
12128,3
12129,1
12130,3
12131,3
12132,1
12133,1
12134,2
12135,3
12136,0
12137,2
12138,3
12139,1
12140,2
12141,1
12142,3
12143,0
12144,1
12145,2
12146,0
12147,3
12148,1
12149,1
12150,1
12151,2
12152,3
12153,0
12154,0
12155,3
12156,1
12157,0
12158,0
12159,3
12160,0
12161,3
12162,3
12163,2
12164,1
12165,3
12166,1
12167,2
12168,3
12169,1
12170,1
12171,1
12172,3
12173,0
12174,1
12175,1
12176,1
12177,3
12178,0
12179,3
12180,0
12181,0
12182,3
12183,0
12184,1
12185,0
12186,0
12187,3
12188,0
12189,2
12190,0
12191,1
12192,1
12193,0
12194,1
12195,0
12196,1
12197,1
12198,2
12199,3
12200,3
12201,3
12202,2
12203,0
12204,3
12205,0
12206,1
12207,2
12208,1
12209,0
12210,1
12211,2
12212,1
12213,3
12214,1
12215,1
12216,3
12217,0
12218,1
12219,0
12220,2
12221,1
12222,1
12223,0
12224,1
12225,1
12226,1
12227,3
12228,1
12229,1
12230,3
12231,0
12232,3
12233,1
12234,1
12235,3
12236,1
12237,3
12238,1
12239,0
12240,1
12241,0
12242,0
12243,1
12244,3
12245,3
12246,0
12247,0
12248,0
12249,3
12250,3
12251,3
12252,0
12253,3
12254,3
12255,3
12256,0
12257,1
12258,1
12259,3
12260,0
12261,3
12262,3
12263,3
12264,2
12265,1
12266,2
12267,3
12268,1
12269,3
12270,1
12271,3
12272,3
12273,1
12274,0
12275,1
12276,1
12277,3
12278,3
12279,2
12280,0
12281,1
12282,3
12283,0
12284,0
12285,0
12286,3
12287,1
12288,1
12289,3
12290,1
12291,1
12292,3
12293,2
12294,3
12295,0
12296,0
12297,2
12298,1
12299,1
12300,3
12301,3
12302,1
12303,3
12304,0
12305,3
12306,3
12307,0
12308,1
12309,0
12310,1
12311,1
12312,3
12313,1
12314,2
12315,2
12316,3
12317,1
12318,2
12319,1
12320,3
12321,0
12322,3
12323,2
12324,2
12325,0
12326,0
12327,2
12328,1
12329,0
12330,3
12331,1
12332,1
12333,1
12334,1
12335,3
12336,0
12337,3
12338,3
12339,0
12340,2
12341,3
12342,3
12343,3
12344,2
12345,3
12346,3
12347,0
12348,3
12349,1
12350,2
12351,2
12352,0
12353,1
12354,3
12355,1
12356,3
12357,3
12358,0
12359,1
12360,1
12361,3
12362,3
12363,3
12364,3
12365,3
12366,3
12367,3
12368,1
12369,1
12370,3
12371,1
12372,3
12373,1
12374,2
12375,3
12376,3
12377,0
12378,3
12379,0
12380,3
12381,1
12382,3
12383,3
12384,1
12385,1
12386,0
12387,0
12388,3
12389,1
12390,3
12391,1
12392,3
12393,1
12394,3
12395,1
12396,1
12397,3
12398,0
12399,1
12400,2
12401,3
12402,3
12403,0
12404,3
12405,2
12406,3
12407,3
12408,3
12409,1
12410,3
12411,1
12412,2
12413,1
12414,1
12415,3
12416,3
12417,1
12418,3
12419,1
12420,1
12421,1
12422,0
12423,1
12424,1
12425,3
12426,3
12427,1
12428,3
12429,0
12430,0
12431,1
12432,0
12433,3
12434,2
12435,1
12436,1
12437,1
12438,2
12439,2
12440,2
12441,2
12442,1
12443,3
12444,0
12445,3
12446,0
12447,3
12448,0
12449,3
12450,3
12451,3
12452,0
12453,1
12454,3
12455,1
12456,3
12457,1
12458,0
12459,3
12460,1
12461,0
12462,1
12463,3
12464,3
12465,2
12466,3
12467,1
12468,1
12469,3
12470,1
12471,0
12472,1
12473,2
12474,1
12475,3
12476,0
12477,2
12478,1
12479,1
12480,3
12481,0
12482,0
12483,1
12484,1
12485,3
12486,1
12487,0
12488,3
12489,3
12490,0
12491,3
12492,3
12493,1
12494,1
12495,3
12496,3
12497,1
12498,2
12499,3
12500,0
12501,2
12502,0
12503,3
12504,2
12505,3
12506,1
12507,3
12508,0
12509,1
12510,3
12511,0
12512,1
12513,2
12514,3
12515,3
12516,1
12517,1
12518,3
12519,2
12520,1
12521,0
12522,0
12523,1
12524,1
12525,1
12526,3
12527,3
12528,1
12529,1
12530,1
12531,1
12532,0
12533,1
12534,1
12535,1
12536,1
12537,3
12538,0
12539,1
12540,3
12541,1
12542,1
12543,1
12544,3
12545,1
12546,3
12547,1
12548,0
12549,1
12550,0
12551,2
12552,2
12553,1
12554,1
12555,0
12556,2
12557,3
12558,1
12559,1
12560,2
12561,3
12562,3
12563,1
12564,1
12565,1
12566,3
12567,0
12568,0
12569,1
12570,1
12571,1
12572,3
12573,1
12574,3
12575,1
12576,1
12577,1
12578,3
12579,0
12580,0
12581,0
12582,1
12583,1
12584,3
12585,0
12586,3
12587,3
12588,1
12589,1
12590,3
12591,3
12592,2
12593,1
12594,3
12595,1
12596,0
12597,0
12598,2
12599,0
12600,1
12601,2
12602,1
12603,0
12604,0
12605,0
12606,1
12607,3
12608,1
12609,1
12610,3
12611,1
12612,3
12613,2
12614,1
12615,3
12616,0
12617,3
12618,2
12619,1
12620,3
12621,0
12622,3
12623,3
12624,1
12625,2
12626,1
12627,1
12628,2
12629,1
12630,1
12631,3
12632,0
12633,3
12634,1
12635,0
12636,3
12637,3
12638,1
12639,1
12640,0
12641,1
12642,1
12643,2
12644,3
12645,3
12646,1
12647,3
12648,3
12649,3
12650,1
12651,1
12652,0
12653,3
12654,0
12655,1
12656,3
12657,3
12658,0
12659,3
12660,2
12661,2
12662,3
12663,2
12664,0
12665,1
12666,2
12667,1
12668,3
12669,1
12670,3
12671,1
12672,0
12673,1
12674,1
12675,3
12676,0
12677,3
12678,1
12679,1
12680,1
12681,1
12682,1
12683,1
12684,0
12685,3
12686,1
12687,0
12688,1
12689,2
12690,1
12691,3
12692,0
12693,3
12694,2
12695,0
12696,3
12697,3
12698,2
12699,0
12700,3
12701,1
12702,3
12703,0
12704,1
12705,0
12706,3
12707,3
12708,1
12709,3
12710,0
12711,3
12712,0
12713,0
12714,3
12715,0
12716,0
12717,3
12718,3
12719,3
12720,1
12721,1
12722,1
12723,0
12724,1
12725,0
12726,3
12727,0
12728,1
12729,1
12730,1
12731,2
12732,1
12733,3
12734,3
12735,1
12736,1
12737,1
12738,1
12739,2
12740,3
12741,2
12742,3
12743,3
12744,3
12745,3
12746,3
12747,3
12748,1
12749,2
12750,1
12751,3
12752,1
12753,3
12754,3
12755,0
12756,3
12757,2
12758,1
12759,2
12760,1
12761,3
12762,1
12763,1
12764,1
12765,1
12766,0
12767,2
12768,1
12769,1
12770,2
12771,0
12772,1
12773,2
12774,3
12775,3
12776,0
12777,3
12778,0
12779,0
12780,0
12781,1
12782,0
12783,1
12784,1
12785,0
12786,3
12787,1
12788,2
12789,1
12790,0
12791,3
12792,3
12793,1
12794,1
12795,3
12796,3
12797,2
12798,2
12799,3
12800,3
12801,0
12802,1
12803,1
12804,3
12805,0
12806,1
12807,3
12808,3
12809,1
12810,1
12811,0
12812,3
12813,3
12814,1
12815,2
12816,3
12817,0
12818,1
12819,0
12820,3
12821,0
12822,2
12823,3
12824,3
12825,1
12826,1
12827,1
12828,3
12829,2
12830,1
12831,0
12832,2
12833,3
12834,1
12835,3
12836,1
12837,3
12838,3
12839,0
12840,1
12841,3
12842,1
12843,0
12844,1
12845,3
12846,1
12847,2
12848,0
12849,1
12850,3
12851,2
12852,3
12853,3
12854,1
12855,2
12856,1
12857,0
12858,1
12859,3
12860,1
12861,1
12862,1
12863,3
12864,1
12865,0
12866,3
12867,1
12868,3
12869,3
12870,1
12871,1
12872,0
12873,2
12874,0
12875,3
12876,3
12877,3
12878,0
12879,2
12880,0
12881,2
12882,1
12883,1
12884,0
12885,0
12886,1
12887,1
12888,0
12889,2
12890,3
12891,2
12892,2
12893,1
12894,1
12895,3
12896,2
12897,1
12898,2
12899,3
12900,3
12901,3
12902,3
12903,1
12904,0
12905,3
12906,3
12907,2
12908,3
12909,3
12910,2
12911,1
12912,1
12913,1
12914,1
12915,0
12916,3
12917,0
12918,3
12919,1
12920,3
12921,1
12922,1
12923,0
12924,3
12925,0
12926,1
12927,1
12928,3
12929,3
12930,2
12931,0
12932,1
12933,3
12934,3
12935,1
12936,3
12937,3
12938,1
12939,2
12940,3
12941,0
12942,3
12943,3
12944,0
12945,3
12946,1
12947,1
12948,3
12949,0
12950,1
12951,3
12952,3
12953,3
12954,3
12955,0
12956,3
12957,2
12958,0
12959,0
12960,3
12961,1
12962,3
12963,3
12964,3
12965,2
12966,2
12967,0
12968,2
12969,1
12970,0
12971,3
12972,1
12973,0
12974,1
12975,3
12976,3
12977,3
12978,0
12979,3
12980,1
12981,3
12982,0
12983,1
12984,1
12985,2
12986,3
12987,1
12988,3
12989,3
12990,1
12991,1
12992,3
12993,3
12994,3
12995,3
12996,0
12997,1
12998,0
12999,1
13000,0
13001,0
13002,0
13003,1
13004,1
13005,1
13006,0
13007,0
13008,0
13009,1
13010,0
13011,0
13012,3
13013,3
13014,3
13015,1
13016,2
13017,1
13018,0
13019,2
13020,3
13021,3
13022,1
13023,2
13024,0
13025,3
13026,0
13027,3
13028,0
13029,1
13030,0
13031,1
13032,3
13033,1
13034,0
13035,3
13036,1
13037,1
13038,1
13039,3
13040,3
13041,2
13042,3
13043,0
13044,3
13045,1
13046,1
13047,1
13048,1
13049,2
13050,3
13051,3
13052,2
13053,3
13054,0
13055,3
13056,0
13057,3
13058,3
13059,0
13060,3
13061,0
13062,3
13063,3
13064,3
13065,1
13066,2
13067,2
13068,2
13069,3
13070,3
13071,2
13072,1
13073,2
13074,1
13075,1
13076,1
13077,3
13078,1
13079,0
13080,1
13081,0
13082,3
13083,3
13084,2
13085,1
13086,2
13087,0
13088,1
13089,3
13090,0
13091,3
13092,2
13093,2
13094,1
13095,2
13096,1
13097,0
13098,1
13099,0
13100,3
13101,1
13102,3
13103,1
13104,2
13105,3
13106,3
13107,2
13108,2
13109,1
13110,2
13111,0
13112,3
13113,0
13114,1
13115,3
13116,1
13117,0
13118,3
13119,3
13120,0
13121,3
13122,3
13123,1
13124,1
13125,1
13126,3
13127,1
13128,1
13129,1
13130,3
13131,1
13132,3
13133,3
13134,3
13135,3
13136,3
13137,1
13138,1
13139,0
13140,0
13141,3
13142,3
13143,3
13144,3
13145,1
13146,1
13147,1
13148,3
13149,3
13150,1
13151,1
13152,3
13153,3
13154,2
13155,2
13156,3
13157,2
13158,2
13159,3
13160,1
13161,3
13162,3
13163,1
13164,1
13165,1
13166,3
13167,0
13168,0
13169,1
13170,3
13171,3
13172,3
13173,0
13174,3
13175,2
13176,0
13177,0
13178,1
13179,2
13180,1
13181,0
13182,3
13183,3
13184,3
13185,1
13186,0
13187,3
13188,3
13189,3
13190,3
13191,1
13192,0
13193,0
13194,3
13195,0
13196,0
13197,0
13198,0
13199,2
13200,3
13201,0
13202,1
13203,0
13204,1
13205,1
13206,1
13207,1
13208,1
13209,0
13210,0
13211,3
13212,1
13213,3
13214,1
13215,2
13216,1
13217,1
13218,2
13219,3
13220,2
13221,3
13222,0
13223,0
13224,0
13225,0
13226,2
13227,3
13228,3
13229,0
13230,1
13231,1
13232,3
13233,0
13234,3
13235,3
13236,1
13237,2
13238,3
13239,1
13240,2
13241,1
13242,2
13243,1
13244,0
13245,2
13246,2
13247,0
13248,1
13249,0
13250,1
13251,3
13252,1
13253,2
13254,2
13255,3
13256,3
13257,0
13258,1
13259,0
13260,3
13261,2
13262,3
13263,3
13264,3
13265,3
13266,3
13267,2
13268,0
13269,3
13270,3
13271,3
13272,3
13273,1
13274,0
13275,0
13276,0
13277,3
13278,3
13279,1
13280,3
13281,1
13282,2
13283,3
13284,1
13285,0
13286,3
13287,2
13288,2
13289,0
13290,0
13291,1
13292,1
13293,3
13294,0
13295,3
13296,1
13297,3
13298,1
13299,0
13300,1
13301,2
13302,0
13303,0
13304,3
13305,1
13306,3
13307,3
13308,3
13309,3
13310,2
13311,1
13312,3
13313,1
13314,1
13315,2
13316,3
13317,3
13318,0
13319,3
13320,0
13321,0
13322,1
13323,3
13324,3
13325,0
13326,3
13327,1
13328,1
13329,0
13330,1
13331,3
13332,3
13333,1
13334,0
13335,1
13336,0
13337,3
13338,3
13339,0
13340,1
13341,0
13342,3
13343,0
13344,1
13345,3
13346,3
13347,1
13348,3
13349,0
13350,2
13351,1
13352,2
13353,3
13354,1
13355,3
13356,1
13357,1
13358,1
13359,0
13360,3
13361,3
13362,3
13363,1
13364,3
13365,1
13366,3
13367,3
13368,3
13369,1
13370,0
13371,2
13372,3
13373,1
13374,2
13375,0
13376,2
13377,1
13378,0
13379,0
13380,1
13381,0
13382,1
13383,3
13384,1
13385,3
13386,0
13387,3
13388,2
13389,3
13390,3
13391,2
13392,0
13393,3
13394,0
13395,1
13396,2
13397,3
13398,1
13399,1
13400,1
13401,1
13402,0
13403,1
13404,1
13405,3
13406,2
13407,3
13408,0
13409,0
13410,1
13411,1
13412,3
13413,0
13414,3
13415,3
13416,1
13417,0
13418,2
13419,3
13420,2
13421,1
13422,1
13423,1
13424,1
13425,2
13426,2
13427,0
13428,1
13429,1
13430,0
13431,3
13432,1
13433,1
13434,0
13435,1
13436,1
13437,1
13438,3
13439,3
13440,0
13441,1
13442,2
13443,1
13444,3
13445,3
13446,1
13447,1
13448,3
13449,3
13450,1
13451,3
13452,3
13453,3
13454,1
13455,2
13456,1
13457,2
13458,2
13459,3
13460,1
13461,1
13462,1
13463,3
13464,3
13465,3
13466,3
13467,0
13468,1
13469,1
13470,1
13471,0
13472,3
13473,2
13474,1
13475,1
13476,1
13477,2
13478,0
13479,1
13480,0
13481,0
13482,0
13483,1
13484,0
13485,1
13486,1
13487,3
13488,3
13489,3
13490,0
13491,1
13492,1
13493,3
13494,3
13495,1
13496,3
13497,0
13498,3
13499,2
13500,3
13501,1
13502,2
13503,1
13504,2
13505,0
13506,2
13507,0
13508,1
13509,3
13510,1
13511,2
13512,0
13513,0
13514,0
13515,0
13516,2
13517,0
13518,2
13519,1
13520,3
13521,1
13522,2
13523,2
13524,1
13525,3
13526,3
13527,1
13528,3
13529,1
13530,1
13531,2
13532,1
13533,1
13534,1
13535,0
13536,3
13537,1
13538,2
13539,1
13540,1
13541,1
13542,0
13543,3
13544,3
13545,1
13546,0
13547,0
13548,1
13549,3
13550,3
13551,1
13552,1
13553,0
13554,0
13555,0
13556,0
13557,1
13558,1
13559,3
13560,1
13561,0
13562,3
13563,3
13564,0
13565,3
13566,3
13567,1
13568,2
13569,0
13570,1
13571,1
13572,3
13573,0
13574,1
13575,1
13576,0
13577,3
13578,3
13579,3
13580,3
13581,2
13582,3
13583,0
13584,1
13585,3
13586,0
13587,3
13588,1
13589,3
13590,1
13591,3
13592,3
13593,1
13594,3
13595,1
13596,1
13597,3
13598,0
13599,2
13600,3
13601,1
13602,1
13603,0
13604,3
13605,0
13606,2
13607,1
13608,2
13609,1
13610,3
13611,1
13612,1
13613,2
13614,0
13615,1
13616,1
13617,0
13618,1
13619,2
13620,3
13621,1
13622,2
13623,1
13624,1
13625,0
13626,3
13627,3
13628,3
13629,1
13630,2
13631,1
13632,1
13633,2
13634,2
13635,2
13636,1
13637,3
13638,1
13639,0
13640,2
13641,3
13642,0
13643,1
13644,3
13645,1
13646,3
13647,3
13648,1
13649,3
13650,3
13651,3
13652,2
13653,1
13654,3
13655,1
13656,3
13657,0
13658,3
13659,3
13660,3
13661,3
13662,1
13663,1
13664,1
13665,0
13666,0
13667,3
13668,3
13669,3
13670,0
13671,0
13672,1
13673,3
13674,1
13675,1
13676,3
13677,3
13678,3
13679,3
13680,3
13681,3
13682,2
13683,3
13684,3
13685,1
13686,1
13687,3
13688,1
13689,0
13690,3
13691,3
13692,0
13693,3
13694,1
13695,3
13696,2
13697,2
13698,3
13699,3
13700,3
13701,3
13702,0
13703,2
13704,3
13705,3
13706,3
13707,3
13708,0
13709,0
13710,1
13711,3
13712,3
13713,1
13714,1
13715,2
13716,0
13717,3
13718,3
13719,2
13720,3
13721,1
13722,1
13723,1
13724,1
13725,1
13726,0
13727,1
13728,0
13729,3
13730,2
13731,1
13732,0
13733,2
13734,1
13735,0
13736,0
13737,3
13738,1
13739,1
13740,3
13741,1
13742,2
13743,2
13744,1
13745,0
13746,0
13747,1
13748,0
13749,2
13750,0
13751,0
13752,1
13753,0
13754,3
13755,0
13756,3
13757,3
13758,3
13759,0
13760,0
13761,0
13762,0
13763,0
13764,1
13765,3
13766,3
13767,1
13768,0
13769,1
13770,1
13771,0
13772,3
13773,2
13774,3
13775,0
13776,2
13777,1
13778,2
13779,1
13780,3
13781,1
13782,0
13783,0
13784,3
13785,3
13786,1
13787,3
13788,3
13789,0
13790,3
13791,0
13792,3
13793,0
13794,1
13795,0
13796,1
13797,0
13798,1
13799,2
13800,1
13801,1
13802,1
13803,1
13804,3
13805,0
13806,1
13807,0
13808,0
13809,1
13810,3
13811,2
13812,3
13813,2
13814,3
13815,0
13816,3
13817,1
13818,3
13819,3
13820,0
13821,3
13822,1
13823,0
13824,0
13825,3
13826,3
13827,1
13828,0
13829,0
13830,1
13831,1
13832,3
13833,3
13834,0
13835,0
13836,3
13837,3
13838,3
13839,1
13840,0
13841,3
13842,3
13843,0
13844,1
13845,0
13846,1
13847,1
13848,1
13849,3
13850,1
13851,1
13852,3
13853,3
13854,1
13855,0
13856,3
13857,2
13858,0
13859,3
13860,2
13861,3
13862,0
13863,1
13864,3
13865,1
13866,0
13867,3
13868,0
13869,2
13870,0
13871,1
13872,1
13873,0
13874,1
13875,0
13876,1
13877,3
13878,1
13879,3
13880,0
13881,1
13882,0
13883,0
13884,3
13885,0
13886,2
13887,0
13888,3
13889,3
13890,1
13891,0
13892,2
13893,0
13894,3
13895,1
13896,1
13897,2
13898,0
13899,0
13900,0
13901,3
13902,3
13903,3
13904,0
13905,0
13906,2
13907,1
13908,1
13909,1
13910,1
13911,3
13912,3
13913,1
13914,0
13915,1
13916,3
13917,1
13918,1
13919,3
13920,2
13921,3
13922,1
13923,0
13924,1
13925,1
13926,3
13927,1
13928,1
13929,3
13930,3
13931,2
13932,3
13933,0
13934,1
13935,0
13936,0
13937,1
13938,1
13939,0
13940,0
13941,2
13942,1
13943,1
13944,3
13945,1
13946,1
13947,3
13948,1
13949,3
13950,0
13951,3
13952,3
13953,3
13954,1
13955,1
13956,3
13957,3
13958,1
13959,0
13960,3
13961,0
13962,1
13963,1
13964,3
13965,1
13966,1
13967,1
13968,1
13969,1
13970,0
13971,1
13972,3
13973,2
13974,1
13975,3
13976,3
13977,1
13978,1
13979,1
13980,1
13981,3
13982,2
13983,1
13984,2
13985,3
13986,3
13987,2
13988,3
13989,1
13990,0
13991,3
13992,3
13993,3
13994,1
13995,1
13996,1
13997,1
13998,1
13999,0
14000,3
14001,2
14002,2
14003,2
14004,0
14005,3
14006,3
14007,0
14008,0
14009,1
14010,3
14011,1
14012,3
14013,3
14014,1
14015,1
14016,3
14017,0
14018,3
14019,3
14020,1
14021,3
14022,2
14023,3
14024,3
14025,1
14026,3
14027,3
14028,1
14029,3
14030,0
14031,3
14032,1
14033,3
14034,3
14035,1
14036,1
14037,2
14038,0
14039,0
14040,3
14041,3
14042,1
14043,3
14044,0
14045,1
14046,3
14047,3
14048,0
14049,3
14050,3
14051,1
14052,1
14053,2
14054,3
14055,1
14056,3
14057,0
14058,0
14059,1
14060,0
14061,3
14062,1
14063,0
14064,0
14065,1
14066,2
14067,2
14068,3
14069,1
14070,3
14071,3
14072,3
14073,1
14074,2
14075,2
14076,0
14077,0
14078,3
14079,1
14080,3
14081,1
14082,3
14083,2
14084,3
14085,0
14086,1
14087,1
14088,1
14089,0
14090,0
14091,1
14092,3
14093,3
14094,1
14095,3
14096,1
14097,3
14098,3
14099,1
14100,1
14101,1
14102,3
14103,0
14104,1
14105,0
14106,2
14107,2
14108,3
14109,0
14110,1
14111,0
14112,1
14113,2
14114,3
14115,2
14116,3
14117,3
14118,0
14119,2
14120,1
14121,3
14122,3
14123,1
14124,3
14125,1
14126,1
14127,0
14128,3
14129,0
14130,1
14131,2
14132,3
14133,3
14134,2
14135,0
14136,1
14137,1
14138,3
14139,0
14140,1
14141,3
14142,2
14143,3
14144,1
14145,3
14146,0
14147,3
14148,0
14149,1
14150,2
14151,1
14152,0
14153,0
14154,3
14155,1
14156,3
14157,3
14158,3
14159,2
14160,1
14161,3
14162,0
14163,1
14164,3
14165,1
14166,0
14167,1
14168,3
14169,1
14170,3
14171,3
14172,1
14173,0
14174,1
14175,3
14176,3
14177,1
14178,1
14179,1
14180,1
14181,3
14182,3
14183,1
14184,3
14185,1
14186,0
14187,2
14188,1
14189,3
14190,3
14191,1
14192,3
14193,0
